"Meshcherskiy",12.1590808088,125.8108819610,60.1832000000
"Messala",39.2935738719,60.0662840248,122.3980000000
"Messier",-1.9023545392,47.6387242702,13.7013000000
"Metius",-40.4303723926,43.3495664356,86.1368000000
"Meton",73.4396506185,19.2044431487,124.7020000000
"Mezentsev",71.8239217028,230.4184843899,84.5107000000
"Michael",25.0449233275,0.2131033905,3.3874900000
"Milankovič",76.6511634858,170.5608808374,101.8700000000
"Milichius",9.9809078341,329.7489550556,12.1898000000
"Miller",-39.3990299471,0.6820881212,61.3748000000
"Millikan",46.7495592000,121.3134503051,96.2746000000
"Mills",8.2307925427,156.0778877898,38.1326000000
"Milne",-31.1325273533,112.6668763606,259.9690000000
"Mineur",24.5969672175,198.2884836667,72.2836000000
"Minkowski",-56.1220055228,214.2845467439,107.5130000000
"Minnaert",-67.3715516163,179.1001435523,111.0000000000
"Mitchell",49.7695801919,20.1709951319,32.1498000000
"Mitra",17.8212236516,205.2824587929,96.7372000000
"Mohorovičić",-18.7834796864,195.3078939200,51.3349000000
"Moigno",66.2422665086,28.9431795499,33.3811000000
"Moiseev",9.5240630365,103.3099716356,61.2213000000
"Moissan",4.9420715464,137.5904192813,20.8614000000
"Moltke",-0.6017443215,24.1481609736,6.1549600000
"Monge",-19.2681562358,47.5595916271,33.8826000000
"Monira",-12.5659725528,358.2210036617,1.3470300000
"Mons Agnes",18.6000000000,5.3000000000,0.0000000000
"Mons Ampère",19.3238872457,356.2904779806,29.9587000000
"Mons André",5.1898648274,120.5555646986,10.5167000000
"Mons Ardeshir",4.9917320331,121.1041185960,7.8411800000
"Mons Argaeus",19.3308686651,29.0067836163,61.4760000000
"Mons Bradley",21.7276314042,0.3813676314,76.4915000000
"Mons Delisle",29.4034795674,324.1973813308,32.4223000000
"Mons Dieter",4.9997955771,120.2233818422,20.4113000000
"Mons Dilip",5.7763747509,120.8239729434,1.9041400000
"Mons Esam",14.5867284405,35.7270727669,7.9209500000
"Mons Ganau",4.7901434342,120.5959526102,13.4931000000
"Nušl",32.1420220404,167.3277854267,60.5788000000
"Nöggerath",-48.8475716810,314.1553277065,33.7455000000
"Mons Gruithuisen Delta",36.0642481310,320.4404790665,27.2429000000
"Mons Gruithuisen Gamma",36.5888218786,319.2769305557,19.6525000000
"Mons Hadley",26.6858995414,4.1665124322,26.3956000000
"Mons Hadley Delta",25.7230027920,3.7065085054,17.2415000000
"Mons Hansteen",-12.1787720697,309.8226742253,30.6477000000
"Mons Herodotus",27.5050548325,307.0750210188,6.7653700000
"Mons Huygens",19.9212279303,357.1143493978,41.9678000000
"Mons La Hire",27.6700834972,334.5093776273,21.7064000000
"Mons Maraldi",20.3711979567,35.5100588525,15.8961000000
"Mons Moro",-11.8696303214,340.1504018283,13.6806000000
"Mons Penck",-10.0144905443,21.7359073255,37.5899000000
"Mons Pico",45.8015844164,351.1344829854,24.4192000000
"Mons Piton",40.6881231848,359.0969112828,22.5018000000
"Mons Rümker",40.7565525787,301.6683518826,73.2486000000
"Mons Usov",11.9080453724,63.2636307814,13.2267000000
"Nöther (Noether)",66.3810020898,245.8089968921,64.7991000000
"Oberth",62.5425497781,154.5984002175,49.5212000000
"Mons Vinogradov",22.3359899731,327.4810185296,28.7340000000
"Mons Vitruvius",19.3334578741,30.7352684106,44.2779000000
"Mons Wolff",16.9813805765,353.2795085216,32.8665000000
"Mont Blanc",45.3654061853,0.4759671265,21.5677000000
"Montanari",-45.8282203518,339.2449309765,77.0541000000
"Montes Agricola",29.0795090524,305.7690091676,161.1950000000
"Montes Alpes",48.1652547992,359.4520278253,334.4790000000
"Montes Apenninus",19.3003599528,359.4066486185,599.6750000000
"Montes Archimedes",25.3867419239,354.6359994998,146.5370000000
"Montes Carpatus",14.5676725393,336.3755448601,333.5920000000
"North Massif",20.4000000000,30.8000000000,14.0000000000
"Obruchev",-38.7270157901,162.6144430502,72.2255000000
"Montes Caucasus",37.3259947907,9.9661122499,443.5050000000
"Montes Cordillera",-4.2280423697,263.4610406138,956.2110000000
"Montes Haemus",16.8454067610,12.6256466400,384.6630000000
"Montes Harbinger",26.9046963721,318.6727751756,92.6962000000
"Montes Jura",47.4935289398,323.8889963835,420.7960000000
"Montes Pyrenaeus",-14.6190445065,41.0245306100,166.6090000000
"Montes Recti",48.2956728712,340.2760843666,83.2378000000
"Montes Riphaeus",-7.4828730222,332.3975324484,190.1180000000
"Montes Rook",-9.2940670965,265.2573735880,651.0000000000
"Montes Secchi",2.7100420403,43.1965536649,52.4660000000
"Montes Spitzbergen",34.4207824517,354.7838076917,59.1866000000
"Numerov",-70.5823866310,197.5649970320,108.9170000000
"Nunn",4.5873431226,91.0987194822,18.4937000000
"Montes Taurus",27.0594269192,40.2573197049,166.1630000000
"Montes Teneriffe",47.8908000852,346.8128485896,111.9830000000
"Montgolfier",47.0720987567,199.8753161793,83.7144000000
"Moore",37.2461693585,182.4340839206,52.6646000000
"Moretus",-70.6313183215,353.9576270389,114.4470000000
"Morley",-2.7867807472,64.5681072570,13.7116000000
"Morozov",4.9489471872,127.5190253550,41.0121000000
"Morse",22.3338531413,185.2443394023,74.9984000000
"Moseley",20.9190001308,269.8442487977,84.6067000000
"Mouchez",78.4366582788,333.1741803123,82.7814000000
"Moulton",-60.9256271284,97.4820588331,54.7043000000
"Murakami",-23.4254450098,218.9963783448,44.5187000000
"Murchison",5.0558910070,359.8201215213,57.8306000000
"Mutus",-63.6193643027,29.8825800979,76.3348000000
"Mädler",-11.0341953461,29.7190078395,26.7931000000
"Möbius",15.5490361911,101.0879224681,48.9582000000
"Mösting",-0.6853868139,354.0960471628,25.1984000000
"Müller",-7.6649361771,2.0111699031,22.8697000000
"Nagaoka",19.4847573733,153.9808123946,49.5975000000
"Nansen",81.1535655060,95.6666978070,111.0060000000
"Naonobu",-4.7084106084,57.8885148267,32.3952000000
"Nasireddin",-41.0968975904,0.0345140094,50.2925000000
"Nasmyth",-50.4863012593,303.6056625872,78.3746000000
"Nassau",-25.0090933787,177.4748239812,78.4677000000
"Natasha",19.9644229557,328.8214528543,11.3097000000
"Naumann",35.3678895210,298.0087686440,9.9273700000
"Neander",-31.3765249644,39.8968693239,49.2201000000
"Nearch",-58.5806281736,39.0130198501,72.7933000000
"Necho",-5.2313629374,123.2410596339,33.7758000000
"Neison",68.2052826124,24.9943521448,51.0270000000
"Neper",8.7006406168,84.6034264715,144.3180000000
"Nernst",35.6201559152,265.4066639924,121.5230000000
"Neujmin",-26.7243195590,125.3483526028,102.7780000000
"Neumayer",-71.2372760575,70.7847148026,80.0681000000
"Newcomb",29.7647229398,43.6523137865,39.8030000000
"Newton",-76.6451119632,342.8178583719,74.8355000000
"Nicholson",-26.2588449550,274.8470273889,38.0820000000
"Nicolai",-42.4710432230,25.8714883542,40.5406000000
"Nicollet",-21.9567716331,347.4375847596,14.7259000000
"Nielsen",31.7844851611,308.2511700341,9.6444900000
"Niepce",72.2365617304,239.6105130691,59.6873000000
"Nijland",33.0706743347,134.1467368946,35.4581000000
"Nikolaev",35.0608157538,151.1612751675,42.6702000000
"Nishina",-44.5739447404,189.2022130988,62.1253000000
"Nobel",14.7451965802,258.6635165087,50.8664000000
"Nobile",-85.2394980160,53.6476258170,73.5361000000
"Nobili",0.1351343105,75.8558022551,41.7895000000
"Nonius",-34.9304590023,3.7127322565,70.6102000000
"Norman",-11.7937285499,329.6064624438,10.3826000000
"North Complex",26.2000000000,3.6000000000,2.0000000000
"Oceanus Procellarum",20.6714218933,303.3226060560,2592.2400000000
"Oenopides",57.1681727938,295.8257075694,73.4691000000
"Oersted",43.1021917088,47.2404159348,40.6394000000
"Ohm",18.2966693324,246.2444141839,62.9472000000
"Oken",-43.8412721057,76.0556852795,78.6673000000
"Olbers",7.2985747027,283.8567004160,73.0172000000
"Olcott",20.3940505288,117.5428770065,79.9378000000
"Old Nameless",-3.7000000000,342.5000000000,0.1000000000
"Olivier",58.8154681571,137.9008680062,78.4507000000
"Omar Khayyam",58.2156425960,257.6739256661,66.0000000000
"Onizuka",-36.3820973581,210.2210945190,26.8828000000
"Opelt",-16.3536119656,342.3147109511,48.7322000000
"Oppenheimer",-35.4192635319,193.9273798951,201.1650000000
"Oppolzer",-1.5209544023,359.5383605790,40.8663000000
"Oresme",-42.7100459957,169.4451440871,75.6232000000
"Orlov",-25.7762376519,185.2166951746,63.7531000000
"Orontius",-40.7935005743,355.4606050756,92.9365000000
"Osama",18.5941106625,5.2555085646,0.4222840000
"Osiris",18.6341908779,27.6603229370,1.4132600000
"Osman",-10.9893484325,353.6976970742,1.7936500000
"Ostwald",10.5704038346,122.2193668845,106.0260000000
"O'Day",-30.6158743362,157.4955850828,72.6591000000
"Palisa",-9.4691628548,352.7448018597,33.4737000000
"Palitzsch",-28.0287018907,64.3657695290,41.8684000000
"Pallas",5.4154893886,358.3070002385,45.4968000000
"Palmetto",-8.9000000000,15.5000000000,0.0000000000
"Palmieri",-28.6207843794,312.2273367536,38.5425000000
"Palus Epidemiarum",-31.9959170230,332.4567074832,300.3840000000
"Palus Putredinis",27.3560133904,0.0038599458,180.4510000000
"Palus Somni",13.6880661938,44.7246577724,163.4550000000
"Paneth",62.5963098421,265.3584291806,60.9161000000
"Pannekoek",-4.6341012126,140.6723165114,67.5018000000
"Papaleksi",9.4216676933,164.5784819471,97.6750000000
"Paracelsus",-23.0799988298,163.6013549504,81.7282000000
"Paraskevopoulos",50.2521702331,209.5501117744,92.8683000000
"Parenago",25.8345345062,251.0317793675,94.5699000000
"Parkhurst",-33.1784856493,103.4279526599,103.7170000000
"Parrot",-14.6518622616,3.2641452016,67.7854000000
"Parry",-7.8919888069,344.2006795090,45.2530000000
"Parsons",37.2347670411,188.8453811692,41.1241000000
"Pascal",74.3744924546,289.5444448863,108.2050000000
"Paschen",-14.1221013026,219.4791572414,127.3580000000
"Pasteur",-11.5769342647,104.9078170026,232.7660000000
"Patricia",24.8910102348,0.5005634053,10.7046000000
"Patsaev",-16.7567333813,133.6755942450,56.9658000000
"Pauli",-45.2396151025,137.5221500732,99.8747000000
"Pavlov",-28.5415310394,142.3336592410,147.6990000000
"Pawsey",44.2454512985,145.0797785116,59.9787000000
"Peary",88.5688120930,25.7341940830,85.1455000000
"Pease",12.4754836076,253.6685810654,40.4933000000
"Peek",2.7471913674,86.9331810487,12.5453000000
"Peirce",18.2282321835,53.3185090084,18.3749000000
"Peirescius",-46.4550229841,67.8059489199,61.5345000000
"Pentland",-64.5555943908,11.3353708893,56.4480000000
"Perel'man",-24.0250142425,106.0706334422,44.4815000000
"Perepelkin",-9.9826437655,128.6734918170,88.0087000000
"Perkin",47.0052671313,184.2187341157,63.1822000000
"Perrine",42.0470022925,231.9762101410,87.4140000000
"Petavius",-25.4200412481,60.7585167421,184.0620000000
"Petermann",74.3688908210,67.7365138938,73.1551000000
"Peters",68.0607966226,29.3916148844,15.7091000000
"Petit",2.3165036196,63.4520517629,5.0409500000
"Petrie",45.1243879486,108.4463415347,32.8610000000
"Petropavlovskiy",36.9319972191,244.6639622568,64.4550000000
"Petrov",-61.3941056027,88.1024279284,57.2840000000
"Pettit",-27.5738308459,273.2663503671,36.6699000000
"Petzval",-62.7348502949,249.0498948238,93.4720000000
"Phillips",-26.5888172712,75.5992420160,104.2150000000
"Philolaus",72.1280307123,327.0816206773,70.2947000000
"Phocylides",-52.8203074730,302.7517146831,115.1800000000
"Piazzi",-36.2367907750,291.9821937377,100.1460000000
"Piazzi Smyth",41.9000453358,356.7195780701,13.2131000000
"Picard",14.5365641171,54.6907083288,22.3476000000
"Piccolomini",-29.7383350938,32.1601508845,87.5814000000
"Pickering",-2.8787962787,6.9549251639,15.3972000000
"Pictet",-43.5595057294,352.4378450919,59.9490000000
"Pikel'ner",-48.3933441661,124.2503308874,42.8530000000
"Pilâtre",-60.1987103151,273.3192074390,64.3670000000
"Pingré",-58.5949882778,286.0121524305,88.4310000000
"Pirquet",-20.4319582038,139.8910720089,62.1430000000
"Pitatus",-29.9101344512,346.4374048398,100.6280000000
"Pitiscus",-50.6551716314,30.5466560288,81.9008000000
"Pizzetti",-35.2335150599,119.1837665255,53.4670000000
"Plana",42.2445999580,28.2280250666,42.9717000000
"Planck",-57.0817906997,135.8847061935,319.4590000000
"Planitia Descensus",7.1803035896,295.8456101615,0.0000000000
"Planté",-10.3495101179,163.4301095057,37.8043000000
"Plaskett",81.9198688771,175.9715879430,120.0000000000
"Plato",51.6049177178,350.6174564030,100.6840000000
"Playfair",-23.5713405481,8.3687403272,46.2726000000
"Plinius",15.3445187134,23.6478030047,42.9392000000
"Plum",-9.0000000000,15.5000000000,0.3000000000
"Plummer",-24.7302120890,205.1332978040,67.5220000000
"Plutarch",24.1216956245,78.9967240987,69.5890000000
"Poczobutt",57.2677644398,260.7668310882,212.3550000000
"Pogson",-42.7050645595,110.8908641752,44.7696000000
"Poincaré",-57.4012437342,163.2159292607,312.0490000000
"Poinsot",78.9367436205,213.6353951110,65.1100000000
"Poisson",-30.3916484323,10.5171941597,41.4021000000
"Polybius",-22.4395908601,25.6131190561,40.8093000000
"Polzunov",25.4874376736,114.7643136582,66.5254000000
"Pomortsev",0.7751095514,66.8668744718,21.4457000000
"Poncelet",75.9338694852,305.4999727125,67.5703000000
"Pons",-25.4513292872,21.5496574977,39.6971000000
"Pontanus",-28.4821609607,14.3374626637,55.6623000000
"Pontécoulant",-58.7573791914,66.0744397699,91.4045000000
"Popov",17.0959489913,99.3912344795,66.2396000000
"Porter",-56.1381706029,349.7067905923,51.3030000000
"Posidonius",31.8852328188,29.9586648689,100.7470000000
"Poynting",17.5925032166,226.5743733516,128.7640000000
"Prager",-4.1741825142,130.8296528727,54.4301000000
"Prandtl",-59.6065842739,141.5342453036,85.0489000000
"Priestley",-56.7348701838,108.4724288614,54.8807000000
"Prinz",25.4878429839,315.8560767806,46.1285000000
"Priscilla",-10.9683126482,353.7446511787,1.4986400000
"Proclus",16.0413535952,46.8211314382,26.9081000000
"Proctor",-46.3694468438,354.7677053289,46.4708000000
"Promontorium Agarum",13.9710507560,65.8602788880,62.4622000000
"Promontorium Agassiz",42.3729190245,1.7401074175,18.8363000000
"Promontorium Archerusia",16.7853035636,21.9624577122,11.2128000000
"Rima Réaumur",-2.8605648163,2.4454926865,30.6643000000
"Promontorium Deville",43.3087280302,1.1352308536,16.5554000000
"Promontorium Fresnel",28.6074313532,4.7580073326,20.0000000000
"Promontorium Heraclides",40.5914835981,325.9242238835,50.0000000000
"Promontorium Kelvin",-26.9291723471,326.5284885555,45.0064000000
"Promontorium Laplace",46.8061764238,334.4624789491,50.0000000000
"Promontorium Taenarium",-18.6450164083,352.5624548908,70.0000000000
"Protagoras",56.0105223336,7.3131613808,21.6053000000
"Ptolemaeus",-9.1191114151,358.1474911418,158.3000000000
"Puiseux",-27.8270182445,320.7967663705,24.4004000000
"Pupin",23.8600005247,348.9962934851,2.1658200000
"Purbach",-25.5672740830,357.9745993486,119.2710000000
"Purkyně",-1.4790730091,94.8090557349,52.3087000000
"Pythagoras",63.7278916032,297.0589915014,144.5520000000
"Pytheas",20.5522135791,339.3956298200,19.6184000000
"Quetelet",42.7321636394,224.6956372410,52.7410000000
"Rabbi Levi",-34.7957427403,23.4565177690,82.4377000000
"Racah",-13.6714654849,180.5570403198,79.0000000000
"Raimond",15.0331477440,200.4947625972,70.0297000000
"Raman",26.9868711570,304.8747148100,7.7706000000
"Ramsay",-40.4467268741,145.1762261011,62.2397000000
"Ramsden",-32.9785179340,328.1029425223,24.8233000000
"Rankine",-3.8829300686,71.4902866109,10.4798000000
"Raspletin",-22.5525775504,151.9951530236,45.8575000000
"Ravi",-12.5239104800,357.9850993292,1.6212800000
"Rayet",44.6320855231,114.3768857032,27.7567000000
"Rayleigh",29.0694802472,89.2468609057,113.7690000000
"Razumov",38.9926462402,245.2061665519,75.0793000000
"Recht",10.2127688696,124.0616314955,17.5510000000
"Rima Birt",-21.4319578200,350.6635990296,54.1830000000
"Rima Schröter",1.2794503331,353.7137234722,27.2450000000
"Regiomontanus",-28.2795908849,359.1889198043,109.5160000000
"Regnault",54.0764159488,272.1955530874,45.3768000000
"Reichenbach",-30.4364661368,47.9532724092,63.0781000000
"Reimarus",-47.7464630265,60.4315362910,47.6168000000
"Reiner",6.9068124133,305.0426230046,28.5630000000
"Reiner Gamma",7.3852653848,301.0416633252,73.4410000000
"Reinhold",3.2196061202,337.1399267314,43.2847000000
"Repsold",51.2714882229,281.6040141416,108.6540000000
"Resnik",-34.1644790293,209.1690933244,22.1643000000
"Respighi",2.8718739099,71.9210681257,17.8829000000
"Rhaeticus",0.0770505255,4.8862705393,44.7938000000
"Rheita",-37.0959544649,47.1422003533,70.8109000000
"Rhysling",26.1000000000,3.7000000000,0.1000000000
"Riccioli",-2.9003644045,285.6344470779,155.6640000000
"Riccius",-37.0249937574,26.4254981418,71.7893000000
"Ricco",75.1506129922,176.6926437431,67.0000000000
"Richards",8.0367365904,140.5238740400,16.1148000000
"Richardson",30.8761441888,99.8720583941,162.5640000000
"Riedel",-48.9023292885,219.9562090727,49.1415000000
"Riemann",39.2713442474,87.1064527812,119.2990000000
"Rima Agatharchides",-20.3686291387,331.4023030732,54.2510000000
"Rima Agricola",29.2362331366,306.5755365437,125.0780000000
"Rima Archytas",53.6031638311,2.9816018299,90.1823000000
"Rima Ariadaeus",6.4751806842,13.4381162072,247.4490000000
"Rima Artsimovich",26.6663401324,321.3433033520,68.0584000000
"Rima Billy",-14.7488636450,312.0057667150,69.8213000000
"Rima Bradley",24.1548220051,359.4046801900,133.7630000000
"Rima Brayley",22.2941681657,323.6508109741,327.2630000000
"Rima Calippus",37.0267924253,12.6644910404,40.0000000000
"Rima Cardanus",11.2955476134,288.8669402621,221.9280000000
"Rima Carmen",19.9051009089,29.3398637885,15.0199000000
"Rima Cauchy",10.4220309943,38.0871249753,167.0000000000
"Rima Cleomedes",27.9663523509,56.5112917434,45.5406000000
"Rima Cleopatra",29.9989008766,306.1992618517,14.6607000000
"Rima Conon",18.6809599112,1.8418984851,37.3188000000
"Rima Dawes",17.5800812968,26.6365480396,15.0000000000
"Rima Delisle",30.8722448935,327.6494563697,57.5979000000
"Rima Diophantus",28.6853412861,326.3207768134,201.5050000000
"Rima Draper",17.3671377753,334.6161143789,244.1590000000
"Street",-46.6030595823,349.1648768281,58.5170000000
"Rima Euler",21.0877511397,329.6831309264,104.9720000000
"Rima Flammarion",-2.4151580723,355.1816614660,49.7475000000
"Rima Furnerius",-35.2950309649,61.1716576640,65.8540000000
"Rima G. Bond",32.8596886974,35.2490725288,166.8460000000
"Rima Galilaei",12.9074195106,300.7946996866,185.8770000000
"Rima Gay-Lussac",13.1397189854,337.7065666677,40.0373000000
"Rima Gärtner",58.8444957465,35.7654038810,42.7274000000
"Rima Hadley",25.7325745265,3.1300553875,116.0860000000
"Rima Hansteen",-12.0881716369,307.0013076975,30.8937000000
"Rima Hesiodus",-30.5395833347,338.1506998987,251.4600000000
"Rima Rudolf",19.6752499877,29.6177907754,8.2881600000
"Rima Hyginus",7.6040102328,6.7720830391,203.9600000000
"Rima Jansen",14.4505210958,29.5382271068,45.1227000000
"Rima Krieger",29.2872562176,313.7422971833,22.6225000000
"Rima Mairan",38.2788919735,313.1726502719,120.5110000000
"Rima Marcello",18.5871378650,27.7334992009,3.9511000000
"Rima Marius",16.3603613553,310.4593902560,283.5400000000
"Rima Messier",-0.8183387048,44.5954142559,74.2178000000
"Rima Milichius",8.0127100615,327.1226690968,140.7240000000
"Rima Oppolzer",-1.5469377119,1.2004160742,94.2000000000
"Rima Reiko",18.5491296075,27.7018487011,4.2925200000
"Rima Sharp",46.1392819587,309.7441164116,276.6680000000
"Rima Sheepshanks",58.2847676727,23.6903385559,157.4920000000
"Rima Siegfried",-25.8441231269,102.9817003905,13.9583000000
"Rima Suess",6.6255553583,312.8673659218,156.3880000000
"Rima Sung-Mei",24.5715244928,11.2767983378,3.8757600000
"Rima T. Mayer",13.2447619875,328.6188959351,67.8069000000
"Rima Vladimir",25.1767733177,359.2286786483,10.5049000000
"Rima Wan-Yu",19.9620309262,328.5554483057,13.7188000000
"Rima Yangel'",16.6063832500,4.8255778017,30.3946000000
"Rima Zahia",25.0208893668,329.5443632438,15.2422000000
"Rimae Alphonsus",-13.4317373281,358.0358049588,87.0000000000
"Stevinus",-32.4865185239,54.1186697309,71.5378000000
"Stewart",2.1714064681,66.9500647404,13.7683000000
"Stiborius",-34.5143802761,31.9860883618,43.7568000000
"Rimae Apollonius",4.3880961324,54.3306307977,89.6379000000
"Struve",23.3917405716,283.4404728422,164.3380000000
"Strömgren",-21.7740794892,227.6284771905,62.1745000000
"Rimae Archimedes",26.3359313973,355.4717816695,215.0000000000
"Rimae Aristarchus",27.5232775479,312.7517289702,175.0000000000
"Rimae Arzachel",-18.3077176847,358.6168114724,57.0000000000
"Rimae Atlas",46.6122508389,44.3899413868,46.8000000000
"Rimae Bode",9.5423169904,356.7780303684,233.0000000000
"Rimae Boscovich",9.8818849559,11.2159205797,32.0000000000
"Rimae Bürg",44.5190788412,25.2314045475,98.0000000000
"Rimae Chacornac",29.0741676175,31.1559992861,100.0000000000
"Rimae Daniell",37.2521014542,24.6599065971,172.0000000000
"Rimae Darwin",-19.8415516548,293.3438103300,170.0000000000
"Rimae Plinius",17.0508334622,23.1415322573,100.0000000000
"Stubby",-9.1000000000,15.5000000000,0.9000000000
"Stöfler",-41.2987467149,5.8337107835,129.8740000000
"Störmer",57.1552776431,146.4642749518,67.4983000000
"Rimae de Gasparis",-24.8740179877,309.9768191126,126.0000000000
"Rimae Doppelmayer",-26.2400612182,315.4524094168,131.0000000000
"Rimae Focas",-27.6962940869,262.4808743194,61.0000000000
"Rimae Fresnel",28.1077582837,3.6743999314,75.0000000000
"Rimae Gassendi",-17.4634372349,320.0794079437,70.0000000000
"Rimae Gerard",45.5297309279,275.6733113086,110.0000000000
"Rimae Goclenius",-7.8353390257,42.8793912396,190.0000000000
"Rimae Grimaldi",-6.2896793512,295.8364698680,162.0000000000
"Rimae Gutenberg",-4.4532722995,36.3796748875,223.0000000000
"Rimae Herigonius",-13.9309179255,323.2192856610,180.0000000000
"Rimae Hevelius",0.8185104311,293.6373247950,180.0000000000
"Shorty",20.2000000000,30.6000000000,0.1000000000
"Shternberg (Sternberg)",19.2284449830,243.1615715893,69.4867000000
"Stokes",52.4209775565,271.9397508835,53.8525000000
"Stoletov",44.8397699868,204.4260263656,42.4316000000
"Rimae Hippalus",-25.6047016957,330.5786576949,266.0000000000
"Rimae Hypatia",-0.3399215705,22.7769292128,200.0000000000
"Rimae Janssen",-45.8803497415,39.1369625604,120.0000000000
"Rimae Kopff",-14.7567553321,271.1773800223,75.9929000000
"Rimae Littrow",22.2724356592,30.3196913725,165.0000000000
"Rimae Maclear",12.2521687912,19.9418149409,94.0000000000
"Rimae Maestlin",2.8801885204,319.5172426014,71.0000000000
"Rimae Maupertuis",51.2372425030,337.1790116816,50.0000000000
"Rimae Menelaus",17.0332721850,18.1150059029,87.0000000000
"Rimae Mersenius",-21.1033926459,313.3951239878,240.0000000000
"Rimae Opelt",-13.6432455391,341.8016889848,55.0000000000
"Rimae Palmieri",-28.0797321323,312.5869451369,113.0000000000
"Rimae Parry",-8.0671463122,343.5276054507,210.0000000000
"Rimae Petavius",-24.9556037035,60.4694118490,110.0000000000
"Rimae Pettit",-25.2189049796,266.3704250187,320.0000000000
"Rimae Pitatus",-29.8352430123,346.3766450108,90.0000000000
"Rimae Plato",50.8791049754,356.9849107400,180.0000000000
"Stone Mountain",-9.1000000000,15.6000000000,5.0000000000
"Stoney",-55.4934501915,203.4494469618,47.8253000000
"Rimae Posidonius",32.0314464921,29.6055732745,78.0000000000
"Rimae Prinz",27.3155241080,316.4594887298,65.0000000000
"Rimae Ramsden",-32.9350093830,328.6496016408,100.0000000000
"Rimae Repsold",50.7365478146,279.5413204497,152.0540000000
"Rimae Riccioli",-2.2528597001,287.1193347435,250.0000000000
"Rimae Ritter",3.5009859204,17.9677581486,75.0000000000
"Rimae Römer",26.9477217377,34.7776172437,112.0000000000
"Rimae Secchi",1.0159898918,44.0977450864,35.0000000000
"Shuckburgh",42.6118861131,52.6698050756,37.0676000000
"Shuleykin",-27.1387821622,267.3431256969,14.2674000000
"Rimae Sirsalis",-15.3621889904,298.8339215320,405.0000000000
"Rimae Sosigenes",7.9244264488,18.6659493755,130.0000000000
"Rimae Sulpicius Gallus",20.6571902745,10.0166550428,80.0000000000
"Rimae Taruntius",5.8418975812,46.8258474750,35.0000000000
"Rimae Theaetetus",33.0351066581,5.8665357883,53.0000000000
"Rimae Triesnecker",4.9884247067,4.7883139243,200.0000000000
"Rimae Vasco da Gama",9.9132479242,276.5365003695,45.0000000000
"Rimae Zupus",-15.4637185791,306.2391728095,130.0000000000
"Ritchey",-11.1402514569,8.4549087025,24.0704000000
"Rittenhouse",-74.2592869774,106.9990257181,27.5615000000
"Ritter",1.9330486351,19.1677361241,29.5245000000
"Ritz",-15.3197669454,92.3847866684,53.7673000000
"Robert",19.0186931623,27.4542139344,0.5567240000
"Roberts",70.6621474203,185.6425615675,89.3732000000
"Robertson",21.8240148110,254.6265706015,89.8544000000
"Robinson",59.0267225590,313.9792086322,24.0907000000
"Rocca",-12.8456978232,287.1644867091,84.0648000000
"Rocco",28.9077251698,315.0042384701,4.5595700000
"Roche",-42.5542570299,136.6747966336,152.6720000000
"Romeo",7.5297702831,122.8828343728,7.1534900000
"Rosa",20.2872039551,327.6885607567,0.8172500000
"Rosenberger",-55.5852251065,43.0775026562,91.6486000000
"Ross",11.6618401781,21.7338936027,24.4853000000
"Rosse",-17.9622239936,34.9625503270,11.4256000000
"Rosseland",-41.1231710610,130.6521224350,67.6567000000
"Rost",-56.4153480532,326.0691422536,46.8462000000
"Rothmann",-30.8370489826,27.7161884126,43.1952000000
"Rowland",56.9682543684,197.4756143864,166.1170000000
"Rozhdestvenskiy",85.4927615004,201.5595166215,180.0000000000
"Rumford",-28.7660720260,190.2130278010,58.3819000000
"Runge",-2.5384362889,86.7821971866,38.9819000000
"Rupes Altai",-24.2961694078,23.1525911234,545.1930000000
"Rupes Boris",30.6666321330,326.3940420118,8.5833600000
"Rupes Cauchy",9.2965986974,37.0687120104,169.8450000000
"Rupes Kelvin",-28.0280966375,326.8261994830,85.9150000000
"Rupes Liebig",-25.1386842661,314.0818366880,144.7830000000
"Rupes Mercator",-30.1004698678,337.2074280778,132.4030000000
"Rupes Recta",-21.6962187335,352.2410403288,115.9480000000
"Rupes Toscanelli",26.9708092004,312.4737043926,50.1373000000
"Russell",26.4830940031,284.4807436080,103.3660000000
"Ruth",28.7060155408,314.9411232322,3.0827900000
"Rutherford",11.4604317275,137.1164299086,13.4680000000
"Rutherfurd",-61.0900894225,347.6124879498,47.4019000000
"Rydberg",-46.4734385636,263.5760923145,47.9904000000
"Rynin",46.7769576944,256.2043426941,77.8825000000
"Réaumur",-2.4398667704,0.7540591404,51.2538000000
"Römer",25.3768943027,36.4233157464,40.8179000000
"Röntgen",32.9299849177,268.4384586930,127.9860000000
"Sabatier",13.1686881694,78.9839700274,10.1117000000
"Sabine",1.3590449352,20.0356988912,29.7507000000
"Sacrobosco",-23.7593072326,16.5972430664,97.6685000000
"Saenger",4.4304285193,102.9327447954,68.9394000000
"Saha",-1.6621388621,102.9353545769,100.1090000000
"Samir",28.4841821453,325.7007817052,1.8646400000
"Sampson",29.5761078203,343.4633311260,1.8273500000
"Sanford",32.3958420550,220.8100655719,55.0915000000
"Santbech",-20.9700830538,44.0274308203,62.2428000000
"Santos-Dumont",27.7857898190,4.7472769921,8.1340900000
"Sarabhai",24.7444023319,20.9933279414,7.3779500000
"Sarton",49.1275104922,238.8305259265,71.3348000000
